cell_type,perturbagen,probe,probe_type,gene_symbol,entrez_id,median_rzs,direction
SZ_iPSC_NPC,methylbenzethonium chloride,204621_s_at,INF,NR4A2,4929,3.2324859761756399,UP
SZ_iPSC_NPC,niclosamide,204621_s_at,INF,NR4A2,4929,3.2287580713436199,UP
SZ_iPSC_NPC,suloctidil,204621_s_at,INF,NR4A2,4929,6.8726106679950796,UP
SZ_iPSC_NPC,celastrol,209959_at,INF,NR4A3,8013,4.7069740114818597,UP
SZ_iPSC_NPC,emetine,209959_at,INF,NR4A3,8013,2.0305687067775899,UP
SZ_iPSC_NPC,hydroquinine,209959_at,INF,NR4A3,8013,2.7982690207463499,UP
SZ_iPSC_NPC,niclosamide,209959_at,INF,NR4A3,8013,2.3700383638790399,UP
SZ_iPSC_NPC,suloctidil,209959_at,INF,NR4A3,8013,6.3171175662993004,UP
SZ_iPSC_NPC,Nimodipine,210333_at,INF,NR5A1,2516,2.0614397217680298,UP
SZ_iPSC_NPC,suloctidil,210333_at,INF,NR5A1,2516,3.68624244580784,UP
SZ_iPSC_NPC,Nimodipine,210174_at,INF,NR5A2,2494,2.2074044006062801,UP
SZ_iPSC_NPC,celastrol,210392_x_at,INF,NR6A1,2649,2.5225454023487002,UP
SZ_iPSC_NPC,emetine,210392_x_at,INF,NR6A1,2649,2.4808855520978201,UP
SZ_iPSC_NPC,lycorine,210392_x_at,INF,NR6A1,2649,2.1964727413044201,UP
SZ_iPSC_NPC,niclosamide,210392_x_at,INF,NR6A1,2649,2.4094977284419601,UP
SZ_iPSC_NPC,Nimodipine,207089_at,INF,NRAP,4892,2.4275380583370301,UP
SZ_iPSC_NPC,suloctidil,207089_at,INF,NRAP,4892,4.4247409419743304,UP
SZ_iPSC_NPC,Vorinostat,202647_s_at,LM,NRAS,4893,-2.4137975718240101,DOWN
SZ_iPSC_NPC,anisomycin,202647_s_at,LM,NRAS,4893,-2.1942121435342199,DOWN
SZ_iPSC_NPC,emetine,202647_s_at,LM,NRAS,4893,-4.0094728479997599,DOWN
SZ_iPSC_NPC,Vorinostat,221803_s_at,INF,NRBF2,29982,3.0017774150019898,UP
SZ_iPSC_NPC,anisomycin,221803_s_at,INF,NRBF2,29982,2.00462220486361,UP
SZ_iPSC_NPC,emetine,221803_s_at,INF,NRBF2,29982,4.0807527785504503,UP
SZ_iPSC_NPC,lycorine,221803_s_at,INF,NRBF2,29982,2.5051056195386501,UP
SZ_iPSC_NPC,suloctidil,221803_s_at,INF,NRBF2,29982,3.85593818799286,UP
SZ_iPSC_NPC,Vorinostat,217765_at,INF,NRBP1,29959,-2.03764140138794,DOWN
SZ_iPSC_NPC,celastrol,216959_x_at,INF,NRCAM,4897,2.5948058807905099,UP
SZ_iPSC_NPC,suloctidil,216959_x_at,INF,NRCAM,4897,-4.5018688017628197,DOWN
SZ_iPSC_NPC,Vorinostat,208709_s_at,INF,NRD1,4898,2.1904533508435802,UP
SZ_iPSC_NPC,emetine,208709_s_at,INF,NRD1,4898,2.6968545896574501,UP
SZ_iPSC_NPC,Nimodipine,221231_s_at,INF,NRDE2,55051,2.2498300533825302,UP
SZ_iPSC_NPC,niclosamide,221231_s_at,INF,NRDE2,55051,2.0580181111673599,UP
SZ_iPSC_NPC,suloctidil,221231_s_at,INF,NRDE2,55051,3.0595722959501601,UP
SZ_iPSC_NPC,BMS-250904,201310_s_at,INF,NREP,9315,-3.3504228732188901,DOWN
SZ_iPSC_NPC,Vorinostat,201310_s_at,INF,NREP,9315,-4.2447468636943499,DOWN
SZ_iPSC_NPC,anisomycin,201310_s_at,INF,NREP,9315,-2.90052954330748,DOWN
SZ_iPSC_NPC,celastrol,201310_s_at,INF,NREP,9315,-4.1070015866419096,DOWN
SZ_iPSC_NPC,emetine,201310_s_at,INF,NREP,9315,-4.10733722618121,DOWN
SZ_iPSC_NPC,hydroquinine,201310_s_at,INF,NREP,9315,-4.0730403910040804,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,201310_s_at,INF,NREP,9315,-2.3911745561576798,DOWN
SZ_iPSC_NPC,suloctidil,201310_s_at,INF,NREP,9315,-5.9893113496582,DOWN
SZ_iPSC_NPC,Vorinostat,204652_s_at,INF,NRF1,4899,-4.0830460570000504,DOWN
SZ_iPSC_NPC,anisomycin,204652_s_at,INF,NRF1,4899,3.9003119289541699,UP
SZ_iPSC_NPC,emetine,204652_s_at,INF,NRF1,4899,5.1109024842538799,UP
SZ_iPSC_NPC,lycorine,204652_s_at,INF,NRF1,4899,3.8216128108131202,UP
SZ_iPSC_NPC,suloctidil,204652_s_at,INF,NRF1,4899,-8.1375611772824108,DOWN
SZ_iPSC_NPC,Vorinostat,208230_s_at,INF,NRG1,3084,2.76740489953223,UP
SZ_iPSC_NPC,anisomycin,208230_s_at,INF,NRG1,3084,3.0235659069328,UP
SZ_iPSC_NPC,celastrol,208230_s_at,INF,NRG1,3084,3.1025819279348998,UP
SZ_iPSC_NPC,emetine,208230_s_at,INF,NRG1,3084,2.7775703163854,UP
SZ_iPSC_NPC,hydroquinine,208230_s_at,INF,NRG1,3084,2.2220641762031499,UP
SZ_iPSC_NPC,methylbenzethonium chloride,208230_s_at,INF,NRG1,3084,2.19358430952204,UP
SZ_iPSC_NPC,suloctidil,208230_s_at,INF,NRG1,3084,7.2044868809704798,UP
SZ_iPSC_NPC,Vorinostat,202599_s_at,LM,NRIP1,8204,-4.2180680055904904,DOWN
SZ_iPSC_NPC,anisomycin,202599_s_at,LM,NRIP1,8204,5.2712821444279596,UP
SZ_iPSC_NPC,celastrol,202599_s_at,LM,NRIP1,8204,4.2106264430918996,UP
SZ_iPSC_NPC,emetine,202599_s_at,LM,NRIP1,8204,4.6870009470660001,UP
SZ_iPSC_NPC,hydroquinine,202599_s_at,LM,NRIP1,8204,2.1212302464280501,UP
SZ_iPSC_NPC,lycorine,202599_s_at,LM,NRIP1,8204,4.2106108574704901,UP
SZ_iPSC_NPC,suloctidil,202599_s_at,LM,NRIP1,8204,-7.6200805793504101,DOWN
SZ_iPSC_NPC,suloctidil,215104_at,INF,NRIP2,83714,2.9865277802215799,UP
SZ_iPSC_NPC,BMS-250904,219557_s_at,INF,NRIP3,56675,-3.17942911343486,DOWN
SZ_iPSC_NPC,celastrol,219557_s_at,INF,NRIP3,56675,2.1639184257584101,UP
SZ_iPSC_NPC,anisomycin,206596_s_at,INF,NRL,4901,3.14368401309686,UP
SZ_iPSC_NPC,emetine,206596_s_at,INF,NRL,4901,2.0861788412248701,UP
SZ_iPSC_NPC,lycorine,206596_s_at,INF,NRL,4901,2.3138826202494198,UP
SZ_iPSC_NPC,suloctidil,206596_s_at,INF,NRL,4901,4.0435271724483703,UP
SZ_iPSC_NPC,BMS-250904,218625_at,INF,NRN1,51299,-2.2553357590513201,DOWN
SZ_iPSC_NPC,suloctidil,218625_at,INF,NRN1,51299,-3.0656455613864702,DOWN
SZ_iPSC_NPC,Vorinostat,210510_s_at,INF,NRP1,8829,-5.2724197592273399,DOWN
SZ_iPSC_NPC,suloctidil,210510_s_at,INF,NRP1,8829,-3.5469881341423801,DOWN
SZ_iPSC_NPC,BMS-250904,210842_at,INF,NRP2,8828,2.7889594766708101,UP
SZ_iPSC_NPC,celastrol,210842_at,INF,NRP2,8828,3.1476235442240799,UP
SZ_iPSC_NPC,suloctidil,218359_at,INF,NRSN2,80023,3.1378997665455599,UP
SZ_iPSC_NPC,BMS-250904,210683_at,INF,NRTN,4902,3.36898199136124,UP
SZ_iPSC_NPC,Vorinostat,210683_at,INF,NRTN,4902,2.73468448236844,UP
SZ_iPSC_NPC,emetine,210683_at,INF,NRTN,4902,-2.0689604895423201,DOWN
SZ_iPSC_NPC,Vorinostat,209915_s_at,INF,NRXN1,9378,-2.8448222765551199,DOWN
SZ_iPSC_NPC,fendiline,209915_s_at,INF,NRXN1,9378,2.8695836449221002,UP
SZ_iPSC_NPC,niclosamide,209915_s_at,INF,NRXN1,9378,2.1879990901849999,UP
SZ_iPSC_NPC,emetine,209982_s_at,INF,NRXN2,9379,2.9071324051104801,UP
SZ_iPSC_NPC,suloctidil,209982_s_at,INF,NRXN2,9379,2.6301315969323902,UP
SZ_iPSC_NPC,METHYLPARABEN,215020_at,INF,NRXN3,9369,-2.60143314911311,DOWN
SZ_iPSC_NPC,suloctidil,215020_at,INF,NRXN3,9369,-3.6709679150224801,DOWN
SZ_iPSC_NPC,anisomycin,201922_at,INF,NSA2,10412,2.6386530203340199,UP
SZ_iPSC_NPC,Vorinostat,219084_at,INF,NSD1,64324,-3.4370802890936298,DOWN
SZ_iPSC_NPC,emetine,219084_at,INF,NSD1,64324,2.1267506167821599,UP
SZ_iPSC_NPC,mebendazole,219084_at,INF,NSD1,64324,-2.1987792184699799,DOWN
SZ_iPSC_NPC,suloctidil,219084_at,INF,NSD1,64324,-3.8232363699534102,DOWN
SZ_iPSC_NPC,BMS-250904,215093_at,LM,NSDHL,50814,2.1298530182914801,UP
SZ_iPSC_NPC,Prestwick-675,215093_at,LM,NSDHL,50814,-2.6621811189678599,DOWN
SZ_iPSC_NPC,anisomycin,215093_at,LM,NSDHL,50814,-6.7555202116108699,DOWN
SZ_iPSC_NPC,budesonide,215093_at,LM,NSDHL,50814,2.4921702153726999,UP
SZ_iPSC_NPC,celastrol,215093_at,LM,NSDHL,50814,-7.9165132716622297,DOWN
SZ_iPSC_NPC,cephaeline,215093_at,LM,NSDHL,50814,-2.8949955536960301,DOWN
SZ_iPSC_NPC,emetine,215093_at,LM,NSDHL,50814,-3.551832255536,DOWN
SZ_iPSC_NPC,fendiline,215093_at,LM,NSDHL,50814,2.1908645463926701,UP
SZ_iPSC_NPC,hydroquinine,215093_at,LM,NSDHL,50814,-4.3201472329943797,DOWN
SZ_iPSC_NPC,lycorine,215093_at,LM,NSDHL,50814,-5.5410501789164703,DOWN
SZ_iPSC_NPC,mebendazole,215093_at,LM,NSDHL,50814,-2.7985126541043601,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,215093_at,LM,NSDHL,50814,2.4688199177736898,UP
SZ_iPSC_NPC,sulconazole,215093_at,LM,NSDHL,50814,5.0605213036573504,UP
SZ_iPSC_NPC,anisomycin,202395_at,INF,NSF,4905,3.08952002464933,UP
SZ_iPSC_NPC,emetine,202395_at,INF,NSF,4905,5.3640324672210902,UP
SZ_iPSC_NPC,suloctidil,202395_at,INF,NSF,4905,-4.6039422616593502,DOWN
SZ_iPSC_NPC,anisomycin,217830_s_at,INF,NSFL1C,55968,3.4385249642800702,UP
SZ_iPSC_NPC,cephaeline,217830_s_at,INF,NSFL1C,55968,3.87055404103435,UP
SZ_iPSC_NPC,emetine,217830_s_at,INF,NSFL1C,55968,5.7057353663427097,UP
SZ_iPSC_NPC,lycorine,217830_s_at,INF,NSFL1C,55968,3.7832521866529198,UP
SZ_iPSC_NPC,Nimodipine,209569_x_at,INF,NSG1,27065,-2.42755821689014,DOWN
SZ_iPSC_NPC,celastrol,209569_x_at,INF,NSG1,27065,-2.6362217039799698,DOWN
SZ_iPSC_NPC,emetine,209569_x_at,INF,NSG1,27065,-2.43772449597911,DOWN
SZ_iPSC_NPC,sulconazole,209569_x_at,INF,NSG1,27065,-2.0177433157713298,DOWN
SZ_iPSC_NPC,celastrol,209484_s_at,INF,NSL1,25936,-2.7495418077742202,DOWN
SZ_iPSC_NPC,emetine,209484_s_at,INF,NSL1,25936,3.3671517925359402,UP
SZ_iPSC_NPC,trimethadione,209484_s_at,INF,NSL1,25936,-2.01280347585526,DOWN
SZ_iPSC_NPC,Nimodipine,203269_at,INF,NSMAF,8439,2.7335412046018401,UP
SZ_iPSC_NPC,Vorinostat,203269_at,INF,NSMAF,8439,-8.0248905718103902,DOWN
SZ_iPSC_NPC,suloctidil,203269_at,INF,NSMAF,8439,-3.0676916767104001,DOWN
SZ_iPSC_NPC,BMS-250904,219067_s_at,INF,NSMCE4A,54780,-4.5220265618576203,DOWN
SZ_iPSC_NPC,celastrol,219067_s_at,INF,NSMCE4A,54780,-3.0048733754487902,DOWN
SZ_iPSC_NPC,suloctidil,219067_s_at,INF,NSMCE4A,54780,-8.0620126920635897,DOWN
SZ_iPSC_NPC,celastrol,221214_s_at,INF,NSMF,26012,3.0317873309231298,UP
SZ_iPSC_NPC,emetine,221214_s_at,INF,NSMF,26012,2.2892842486201399,UP
SZ_iPSC_NPC,hydroquinine,221214_s_at,INF,NSMF,26012,3.3254220163997301,UP
SZ_iPSC_NPC,suloctidil,221214_s_at,INF,NSMF,26012,4.10228239187615,UP
SZ_iPSC_NPC,Vorinostat,219458_s_at,INF,NSUN3,63899,-2.76237993737216,DOWN
SZ_iPSC_NPC,anisomycin,219458_s_at,INF,NSUN3,63899,4.8304116346488399,UP
SZ_iPSC_NPC,emetine,219458_s_at,INF,NSUN3,63899,6.8023317719796799,UP
SZ_iPSC_NPC,lycorine,219458_s_at,INF,NSUN3,63899,2.97458484195761,UP
SZ_iPSC_NPC,BMS-250904,213773_x_at,INF,NSUN5,55695,-2.0803266884118599,DOWN
SZ_iPSC_NPC,celastrol,213773_x_at,INF,NSUN5,55695,-2.6202975640563002,DOWN
SZ_iPSC_NPC,emetine,213773_x_at,INF,NSUN5,55695,5.5773627293370804,UP
SZ_iPSC_NPC,fendiline,213773_x_at,INF,NSUN5,55695,-3.1337336967333198,DOWN
SZ_iPSC_NPC,lycorine,213773_x_at,INF,NSUN5,55695,2.6666175317254202,UP
SZ_iPSC_NPC,suloctidil,213773_x_at,INF,NSUN5,55695,6.1324449654112696,UP
SZ_iPSC_NPC,celastrol,214100_x_at,INF,NSUN5P1,155400,-2.9175040345197001,DOWN
SZ_iPSC_NPC,suloctidil,214100_x_at,INF,NSUN5P1,155400,3.0837423151372998,UP
SZ_iPSC_NPC,anisomycin,222128_at,INF,NSUN6,221078,2.6753475230484498,UP
SZ_iPSC_NPC,emetine,222128_at,INF,NSUN6,221078,7.7784015004155904,UP
SZ_iPSC_NPC,suloctidil,222128_at,INF,NSUN6,221078,3.2573615485024798,UP
SZ_iPSC_NPC,BMS-250904,220194_at,INF,NSUN7,79730,2.16373801134772,UP
SZ_iPSC_NPC,Vorinostat,220194_at,INF,NSUN7,79730,-2.90348922817557,DOWN
SZ_iPSC_NPC,celastrol,220194_at,INF,NSUN7,79730,2.3071827292395199,UP
SZ_iPSC_NPC,methylbenzethonium chloride,220194_at,INF,NSUN7,79730,2.3259710585520299,UP
SZ_iPSC_NPC,niclosamide,220194_at,INF,NSUN7,79730,2.2186707503508099,UP
SZ_iPSC_NPC,Vorinostat,209155_s_at,INF,NT5C2,22978,2.74491975308728,UP
SZ_iPSC_NPC,anisomycin,209155_s_at,INF,NT5C2,22978,2.9633621185072601,UP
SZ_iPSC_NPC,celastrol,209155_s_at,INF,NT5C2,22978,2.0359169271838402,UP
SZ_iPSC_NPC,emetine,209155_s_at,INF,NT5C2,22978,5.0301878883352602,UP
SZ_iPSC_NPC,suloctidil,209155_s_at,INF,NT5C2,22978,-4.6836068920219196,DOWN
SZ_iPSC_NPC,anisomycin,218051_s_at,LM,NT5DC2,64943,-2.3725998687577601,DOWN
SZ_iPSC_NPC,emetine,218051_s_at,LM,NT5DC2,64943,-3.1269422060385099,DOWN
SZ_iPSC_NPC,lycorine,218051_s_at,LM,NT5DC2,64943,-2.0554220435913799,DOWN
SZ_iPSC_NPC,suloctidil,218051_s_at,LM,NT5DC2,64943,2.8698994120513901,UP
SZ_iPSC_NPC,hydroquinine,218786_at,INF,NT5DC3,51559,2.1556042009286802,UP
SZ_iPSC_NPC,suloctidil,218786_at,INF,NT5DC3,51559,7.1422478288916702,UP
SZ_iPSC_NPC,Nimodipine,203939_at,INF,NT5E,4907,2.8779945087188801,UP
SZ_iPSC_NPC,suloctidil,219708_at,INF,NT5M,56953,2.34960621482315,UP
SZ_iPSC_NPC,emetine,213061_s_at,INF,NTAN1,123803,-3.1790809990962701,DOWN
SZ_iPSC_NPC,suloctidil,213061_s_at,INF,NTAN1,123803,4.1266510120509601,UP
SZ_iPSC_NPC,ESTRIOL,206706_at,INF,NTF3,4908,2.3406048506516401,UP
SZ_iPSC_NPC,anisomycin,209731_at,INF,NTHL1,4913,-2.4518096811876999,DOWN
SZ_iPSC_NPC,celastrol,209731_at,INF,NTHL1,4913,-3.6150595471904898,DOWN
SZ_iPSC_NPC,lycorine,209731_at,INF,NTHL1,4913,-2.6752943289211601,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,209731_at,INF,NTHL1,4913,-2.20221241471878,DOWN
SZ_iPSC_NPC,anisomycin,222020_s_at,INF,NTM,50863,-2.6233799250796399,DOWN
SZ_iPSC_NPC,lycorine,222020_s_at,INF,NTM,50863,-2.08703006153431,DOWN
SZ_iPSC_NPC,suloctidil,207640_x_at,INF,NTN3,4917,3.0353585284993301,UP
SZ_iPSC_NPC,Nimodipine,206713_at,INF,NTNG1,22854,2.48086306474032,UP
SZ_iPSC_NPC,methylbenzethonium chloride,206713_at,INF,NTNG1,22854,2.0283195085871202,UP
SZ_iPSC_NPC,Vorinostat,208605_s_at,INF,NTRK1,4914,2.4613870014077399,UP
SZ_iPSC_NPC,suloctidil,208605_s_at,INF,NTRK1,4914,2.6792477494136899,UP
SZ_iPSC_NPC,anisomycin,207152_at,INF,NTRK2,4915,2.6978618733972701,UP
SZ_iPSC_NPC,emetine,207152_at,INF,NTRK2,4915,3.4751779647744998,UP
SZ_iPSC_NPC,lycorine,207152_at,INF,NTRK2,4915,2.7862256999595099,UP
SZ_iPSC_NPC,niclosamide,207152_at,INF,NTRK2,4915,2.0643072440078001,UP
SZ_iPSC_NPC,Nimodipine,206899_at,INF,NTSR2,23620,2.2809906180408301,UP
SZ_iPSC_NPC,suloctidil,206899_at,INF,NTSR2,23620,3.2517356202120098,UP
SZ_iPSC_NPC,anisomycin,204589_at,INF,NUAK1,9891,-2.1581979359269199,DOWN
SZ_iPSC_NPC,celastrol,204589_at,INF,NUAK1,9891,-3.0590778077782899,DOWN
SZ_iPSC_NPC,emetine,204589_at,INF,NUAK1,9891,-2.0751148625185101,DOWN
SZ_iPSC_NPC,lycorine,204589_at,INF,NUAK1,9891,-2.8815569238440299,DOWN
SZ_iPSC_NPC,suloctidil,204589_at,INF,NUAK1,9891,2.1138686096305501,UP
SZ_iPSC_NPC,Nimodipine,203978_at,INF,NUBP1,4682,2.2798034736521098,UP
SZ_iPSC_NPC,celastrol,218227_at,INF,NUBP2,10101,-2.9857802732026899,DOWN
SZ_iPSC_NPC,suloctidil,218227_at,INF,NUBP2,10101,4.5926166530823203,UP
SZ_iPSC_NPC,trimethadione,220176_at,INF,NUBPL,80224,-2.4761708558004401,DOWN
SZ_iPSC_NPC,anisomycin,200649_at,INF,NUCB1,4924,-2.69745456390753,DOWN
SZ_iPSC_NPC,emetine,200649_at,INF,NUCB1,4924,-3.48466341184802,DOWN
SZ_iPSC_NPC,suloctidil,200649_at,INF,NUCB1,4924,6.0866393467647404,UP
SZ_iPSC_NPC,Prestwick-675,203675_at,LM,NUCB2,4925,-2.0447429950806399,DOWN
SZ_iPSC_NPC,anisomycin,203675_at,LM,NUCB2,4925,-3.5650934680433402,DOWN
SZ_iPSC_NPC,emetine,203675_at,LM,NUCB2,4925,-3.6436360410903799,DOWN
SZ_iPSC_NPC,lycorine,203675_at,LM,NUCB2,4925,-3.4049771441598802,DOWN
SZ_iPSC_NPC,Nimodipine,217802_s_at,INF,NUCKS1,64710,-2.8964133309062898,DOWN
SZ_iPSC_NPC,emetine,217802_s_at,INF,NUCKS1,64710,2.5347073174409198,UP
SZ_iPSC_NPC,suloctidil,217802_s_at,INF,NUCKS1,64710,-9.4548369941731902,DOWN
SZ_iPSC_NPC,BMS-250904,201173_x_at,INF,NUDC,10726,-2.01483400144572,DOWN
SZ_iPSC_NPC,Vorinostat,201173_x_at,INF,NUDC,10726,6.2903658587934199,UP
SZ_iPSC_NPC,celastrol,201173_x_at,INF,NUDC,10726,2.3940512049949798,UP
SZ_iPSC_NPC,niclosamide,201173_x_at,INF,NUDC,10726,-2.34713414259177,DOWN
SZ_iPSC_NPC,suloctidil,201173_x_at,INF,NUDC,10726,2.0395575549076801,UP
SZ_iPSC_NPC,celastrol,201270_x_at,LM,NUDCD3,23386,-2.97913100386626,DOWN
SZ_iPSC_NPC,suloctidil,201270_x_at,LM,NUDCD3,23386,-2.1974816763415301,DOWN
SZ_iPSC_NPC,Vorinostat,204766_s_at,INF,NUDT1,4521,-2.1174310608551101,DOWN
SZ_iPSC_NPC,anisomycin,204766_s_at,INF,NUDT1,4521,-2.8616325251244299,DOWN
SZ_iPSC_NPC,celastrol,204766_s_at,INF,NUDT1,4521,-2.9929783965487,DOWN
SZ_iPSC_NPC,emetine,204766_s_at,INF,NUDT1,4521,-3.1880227303385902,DOWN
SZ_iPSC_NPC,hydroquinine,204766_s_at,INF,NUDT1,4521,-3.12348034481577,DOWN
SZ_iPSC_NPC,lycorine,204766_s_at,INF,NUDT1,4521,-2.13956298429457,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,204766_s_at,INF,NUDT1,4521,-2.1337348685827,DOWN
SZ_iPSC_NPC,hydroquinine,219855_at,INF,NUDT11,55190,-2.4791168999049402,DOWN
SZ_iPSC_NPC,BMS-250904,214136_at,INF,NUDT13,25961,-4.0050758334596699,DOWN
SZ_iPSC_NPC,Vorinostat,214136_at,INF,NUDT13,25961,-2.53600762297854,DOWN
SZ_iPSC_NPC,emetine,214136_at,INF,NUDT13,25961,5.7403809767331104,UP
SZ_iPSC_NPC,suloctidil,214136_at,INF,NUDT13,25961,-6.2787415123481196,DOWN
SZ_iPSC_NPC,anisomycin,219347_at,INF,NUDT15,55270,-2.4688825985601199,DOWN
SZ_iPSC_NPC,celastrol,219347_at,INF,NUDT15,55270,-5.0489694211961096,DOWN
SZ_iPSC_NPC,emetine,219347_at,INF,NUDT15,55270,-4.0529510225018601,DOWN
SZ_iPSC_NPC,suloctidil,219665_at,INF,NUDT18,79873,3.39093499887495,UP
SZ_iPSC_NPC,anisomycin,218609_s_at,INF,NUDT2,318,-2.7076015820124999,DOWN
SZ_iPSC_NPC,celastrol,218609_s_at,INF,NUDT2,318,-2.9958893194929299,DOWN
SZ_iPSC_NPC,emetine,218609_s_at,INF,NUDT2,318,-2.7607381010038301,DOWN
SZ_iPSC_NPC,hydroquinine,218609_s_at,INF,NUDT2,318,-2.19915633748895,DOWN
SZ_iPSC_NPC,suloctidil,202697_at,INF,NUDT21,11051,-4.8782181707548702,DOWN
SZ_iPSC_NPC,anisomycin,212183_at,INF,NUDT4,11163,4.7212981460961201,UP
SZ_iPSC_NPC,emetine,212183_at,INF,NUDT4,11163,4.2441066108541303,UP
SZ_iPSC_NPC,lycorine,212183_at,INF,NUDT4,11163,2.1281564001611502,UP
SZ_iPSC_NPC,Vorinostat,220183_s_at,INF,NUDT6,11162,3.69128027401349,UP
SZ_iPSC_NPC,celastrol,220183_s_at,INF,NUDT6,11162,-2.1512929074043501,DOWN
SZ_iPSC_NPC,emetine,220183_s_at,INF,NUDT6,11162,2.8520582344944798,UP
SZ_iPSC_NPC,suloctidil,220183_s_at,INF,NUDT6,11162,-3.3624936565402401,DOWN
SZ_iPSC_NPC,Vorinostat,215818_at,INF,NUDT7,283927,-2.2981869917059998,DOWN
SZ_iPSC_NPC,anisomycin,215818_at,INF,NUDT7,283927,3.61710602251841,UP
SZ_iPSC_NPC,emetine,215818_at,INF,NUDT7,283927,3.6015902751487401,UP
SZ_iPSC_NPC,lycorine,215818_at,INF,NUDT7,283927,3.5807743792384801,UP
SZ_iPSC_NPC,emetine,218375_at,LM,NUDT9,53343,4.6603304604033804,UP
SZ_iPSC_NPC,BMS-250904,205134_s_at,INF,NUFIP1,26747,4.00794388808887,UP
SZ_iPSC_NPC,anisomycin,205134_s_at,INF,NUFIP1,26747,7.5295192945652696,UP
SZ_iPSC_NPC,celastrol,205134_s_at,INF,NUFIP1,26747,-3.4044599882536599,DOWN
SZ_iPSC_NPC,cephaeline,205134_s_at,INF,NUFIP1,26747,4.5369895510603602,UP
SZ_iPSC_NPC,emetine,205134_s_at,INF,NUFIP1,26747,13.7485141026217,UP
SZ_iPSC_NPC,hydroquinine,205134_s_at,INF,NUFIP1,26747,2.4864287014654201,UP
SZ_iPSC_NPC,lycorine,205134_s_at,INF,NUFIP1,26747,7.9434334966514601,UP
SZ_iPSC_NPC,BMS-250904,214250_at,INF,NUMA1,4926,3.1796003947160698,UP
SZ_iPSC_NPC,emetine,214250_at,INF,NUMA1,4926,4.3148451025984498,UP
SZ_iPSC_NPC,suloctidil,214250_at,INF,NUMA1,4926,2.0634279786677601,UP
SZ_iPSC_NPC,BMS-250904,209073_s_at,INF,NUMB,8650,-3.98789130808315,DOWN
SZ_iPSC_NPC,anisomycin,209073_s_at,INF,NUMB,8650,3.4488985814461799,UP
SZ_iPSC_NPC,celastrol,209073_s_at,INF,NUMB,8650,3.35480015837142,UP
SZ_iPSC_NPC,emetine,209073_s_at,INF,NUMB,8650,4.88739480495218,UP
SZ_iPSC_NPC,suloctidil,209073_s_at,INF,NUMB,8650,-11.397200631022599,DOWN
SZ_iPSC_NPC,Vorinostat,218768_at,INF,NUP107,57122,2.15899710025348,UP
SZ_iPSC_NPC,celastrol,218768_at,INF,NUP107,57122,-6.4587957628332404,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,218768_at,INF,NUP107,57122,-2.99062029224842,DOWN
SZ_iPSC_NPC,niclosamide,218768_at,INF,NUP107,57122,-2.3839884243101301,DOWN
SZ_iPSC_NPC,suloctidil,218768_at,INF,NUP107,57122,-7.4208764689423896,DOWN
SZ_iPSC_NPC,Vorinostat,202184_s_at,LM,NUP133,55746,2.8921340980076899,UP
SZ_iPSC_NPC,celastrol,202184_s_at,LM,NUP133,55746,-4.2600005242486798,DOWN
SZ_iPSC_NPC,emetine,202184_s_at,LM,NUP133,55746,2.1388966053382998,UP
SZ_iPSC_NPC,suloctidil,202184_s_at,LM,NUP133,55746,-3.7694226171460099,DOWN
SZ_iPSC_NPC,Vorinostat,202097_at,INF,NUP153,9972,-2.0123040086906498,DOWN
SZ_iPSC_NPC,suloctidil,202097_at,INF,NUP153,9972,-6.46861165038968,DOWN
SZ_iPSC_NPC,celastrol,206550_s_at,INF,NUP155,9631,-2.9663194199721601,DOWN
SZ_iPSC_NPC,emetine,206550_s_at,INF,NUP155,9631,2.07050491458982,UP
SZ_iPSC_NPC,lycorine,206550_s_at,INF,NUP155,9631,2.4722364067562599,UP
SZ_iPSC_NPC,suloctidil,206550_s_at,INF,NUP155,9631,-8.1817922676522201,DOWN
SZ_iPSC_NPC,Vorinostat,214962_s_at,INF,NUP160,23279,-2.2398941448794401,DOWN
SZ_iPSC_NPC,lycorine,214962_s_at,INF,NUP160,23279,2.0259879173739099,UP
SZ_iPSC_NPC,celastrol,212691_at,INF,NUP188,23511,-2.3990884509830201,DOWN
SZ_iPSC_NPC,emetine,212691_at,INF,NUP188,23511,2.0062935593546398,UP
SZ_iPSC_NPC,fendiline,212691_at,INF,NUP188,23511,-2.5048527003741499,DOWN
SZ_iPSC_NPC,lycorine,212691_at,INF,NUP188,23511,3.9166901784475399,UP
SZ_iPSC_NPC,methylbenzethonium chloride,212691_at,INF,NUP188,23511,-3.0500553455182899,DOWN
SZ_iPSC_NPC,suloctidil,212691_at,INF,NUP188,23511,-4.3995346599119598,DOWN
SZ_iPSC_NPC,Vorinostat,222382_x_at,INF,NUP205,23165,-2.8019254116987899,DOWN
SZ_iPSC_NPC,emetine,222382_x_at,INF,NUP205,23165,3.3365037822838901,UP
SZ_iPSC_NPC,lycorine,222382_x_at,INF,NUP205,23165,2.41843850200793,UP
