gene_id,gene_symbol,npc_log_fc,npc_average_expression,npc_t_statistic,npc_p_value,npc_adj_p_value,npc_q_value,disease_direction,signature_weight,sz_npc_drug_perturbation_count,sz_npc_drug_up_count,sz_npc_drug_down_count,ambiguous_drug_count,reversal_drug_count,same_direction_drug_count,reversal_fraction,max_abs_reversal_rzs,best_reversal_compound,split_name
ENSG00000164306,CCDC111,-0.018268758148,4.37923329984,-0.18721619824,0.852012247403,0.999530115672,0.999530115672,DOWN,0.00127066817005,0,0,0,0,0,0,0,0,,train
ENSG00000164307,ERAP1,-0.0024864966724,6.02404284189,-0.0166932969154,0.986726989532,0.999530115672,0.999530115672,DOWN,1.44291216892e-05,4,0,4,0,0,4,0,0,,train
ENSG00000164308,ERAP2,0.0401731627416,2.72039540613,0.131081467033,0.89607265871,0.999530115672,0.999530115672,UP,0.00191452333052,1,1,0,0,0,1,0,0,,train
ENSG00000164309,CMYA5,0.049645800817,0.797124433307,0.265504692965,0.79137157974,0.999530115672,0.999530115672,UP,0.00504498396129,0,0,0,0,0,0,0,0,,train
ENSG00000164323,KIAA1430,-0.0499007892925,6.77509501821,-0.62979042909,0.530804651756,0.999530115672,0.999530115672,DOWN,0.0137259745695,0,0,0,0,0,0,0,0,,train
ENSG00000164327,RICTOR,-0.0194798317955,6.91036713612,-0.208928949878,0.835087574327,0.999530115672,0.999530115672,DOWN,0.00152464705314,0,0,0,0,0,0,0,0,,validation
ENSG00000164329,PAPD4,-0.00742965521473,5.88944193555,-0.117807079824,0.906545159096,0.999530115672,0.999530115672,DOWN,0.000316581746022,0,0,0,0,0,0,0,0,,test
ENSG00000164330,EBF1,-0.337072425078,5.29513243621,-1.03904247513,0.302225871745,0.999530115672,0.999530115672,DOWN,0.175165874699,0,0,0,0,0,0,0,0,,train
ENSG00000164331,ANKRA2,-0.14751285281,4.9829943047,-1.56424773178,0.122098993583,0.999530115672,0.999530115672,DOWN,0.134721705893,6,5,1,0,5,1,0.833333333333,7.46379158894,emetine,train
ENSG00000164332,UBLCP1,-0.0592671960292,5.40818049453,-0.898619679155,0.371819736582,0.999530115672,0.999530115672,DOWN,0.0254651915738,0,0,0,0,0,0,0,0,,train
ENSG00000164338,UTP15,0.0842776157139,4.80804746517,1.03988099654,0.301838736689,0.999530115672,0.999530115672,UP,0.0438433247832,0,0,0,0,0,0,0,0,,train
ENSG00000164342,TLR3,-0.602603538548,0.778620338943,-1.51428293008,0.134286629172,0.999530115672,0.999530115672,DOWN,0.525450536839,1,1,0,0,1,0,1,2.68682128053,suloctidil,train
ENSG00000164346,NSA2,0.0540619047919,5.72997035209,0.508473014473,0.612660085258,0.999530115672,0.999530115672,UP,0.0115033144285,1,1,0,0,0,1,0,0,,train
ENSG00000164347,GFM2,-0.0549232093863,5.58680582634,-0.69196266829,0.491163272779,0.999530115672,0.999530115672,DOWN,0.0169588653961,0,0,0,0,0,0,0,0,,train
ENSG00000164366,CCDC127,0.0120368468801,4.17507623746,0.197131434279,0.844274375957,0.999530115672,0.999530115672,UP,0.000884905547978,0,0,0,0,0,0,0,0,,train
ENSG00000164398,ACSL6,0.332383232891,4.23830067299,0.93153450579,0.354658114515,0.999530115672,0.999530115672,UP,0.149635640561,3,1,2,0,2,1,0.666666666667,4.47372976607,suloctidil,train
ENSG00000164402,SEPT8,0.0208978472923,6.28219095165,0.227616682167,0.820582700088,0.999530115672,0.999530115672,UP,0.00179465787497,8,1,7,0,7,1,0.875,5.13041873106,anisomycin,train
ENSG00000164403,SHROOM1,-0.0736850375514,0.224769655128,-0.263034039516,0.79326781942,0.999530115672,0.999530115672,DOWN,0.00741125311905,0,0,0,0,0,0,0,0,,validation
ENSG00000164404,GDF9,0.0440828109697,0.437334321463,0.243442062729,0.808348075745,0.999530115672,0.999530115672,UP,0.00407332187708,3,3,0,0,0,3,0,0,,validation
ENSG00000164405,UQCRQ,-0.0627724586139,4.53906067203,-0.511346978566,0.610656559549,0.999530115672,0.999530115672,DOWN,0.013446047285,1,1,0,0,1,0,1,5.6285911639,suloctidil,validation
ENSG00000164406,LEAP2,0.0597344485151,2.19730809228,0.504835577901,0.615200092299,0.999530115672,0.999530115672,UP,0.0126029894726,0,0,0,0,0,0,0,0,,validation
ENSG00000164411,GJB7,0.101585354191,0.256082045937,0.700410445365,0.485904907183,0.999530115672,0.999530115672,UP,0.0318417987286,0,0,0,0,0,0,0,0,,validation
ENSG00000164414,SLC35A1,-0.0592456971119,3.39063662467,-0.654911188481,0.514590251341,0.999530115672,0.999530115672,DOWN,0.0170946613498,4,2,2,0,2,2,0.5,6.32888138082,Vorinostat,validation
ENSG00000164418,GRIK2,-0.380990328117,5.61803330291,-1.6933517892,0.0946664053645,0.999530115672,0.999530115672,DOWN,0.390059465103,2,2,0,0,2,0,1,2.54464027268,celastrol,train
ENSG00000164434,FABP7,0.190135638814,7.86784929773,0.765843791155,0.446246830966,0.999530115672,0.999530115672,UP,0.0666282536662,4,1,3,0,3,1,0.75,7.8075367014,suloctidil,test
ENSG00000164440,TXLNB,0.556896622457,1.19436749858,1.57727472552,0.119070871097,0.999530115672,0.999530115672,UP,0.514680778366,0,0,0,0,0,0,0,0,,validation
ENSG00000164442,CITED2,0.116321724396,6.00377250229,0.974661243888,0.33295793228,0.999530115672,0.999530115672,UP,0.0555564925554,3,3,0,0,0,3,0,0,,train
ENSG00000164463,CREBRF,-0.10102871175,5.84144613475,-0.620512423819,0.536859468224,0.999530115672,0.999530115672,DOWN,0.0272918338708,0,0,0,0,0,0,0,0,,validation
ENSG00000164465,DCBLD1,-0.0185467056189,3.07658679411,-0.0863865315945,0.931396462759,0.999530115672,0.999530115672,DOWN,0.000572451779833,0,0,0,0,0,0,0,0,,validation
ENSG00000164466,SFXN1,-0.0271951788136,7.13822484316,-0.448298783526,0.655269839749,0.999530115672,0.999530115672,DOWN,0.00499248605739,4,1,3,0,1,3,0.25,2.0297949367,BMS-250904,train
ENSG00000164483,SAMD3,0.132014724076,0.83418732103,0.343555394349,0.732171536354,0.999530115672,0.999530115672,UP,0.0178730983869,0,0,0,0,0,0,0,0,,train
ENSG00000164484,TMEM200A,0.666452130803,3.92701118889,1.35965310663,0.178138771351,0.999530115672,0.999530115672,UP,0.499333625752,0,0,0,0,0,0,0,0,,train
ENSG00000164488,DACT2,0.585554742602,-0.481170615644,0.933311987921,0.353746099628,0.999530115672,0.999530115672,UP,0.264265738823,0,0,0,0,0,0,0,0,,train
ENSG00000164494,PDSS2,0.0691278188559,3.98924998248,0.99667928815,0.322223634809,0.999530115672,0.999530115672,UP,0.0340000066869,5,1,4,0,4,1,0.8,5.04855703692,suloctidil,train
ENSG00000164506,STXBP5,-0.00795177066925,5.24791818977,-0.0571771493839,0.954560825291,0.999530115672,0.999530115672,DOWN,0.000160597084187,0,0,0,0,0,0,0,0,,test
ENSG00000164512,ANKRD55,-0.104746401563,0.208973231266,-0.198350885403,0.843323755957,0.999530115672,0.999530115672,DOWN,0.00775182717407,3,3,0,0,3,0,1,3.55036969278,BMS-250904,train
ENSG00000164530,PI16,0.241874445284,0.126387077098,0.495366869289,0.621834107342,0.999530115672,0.999530115672,UP,0.0499048563712,0,0,0,0,0,0,0,0,,train
ENSG00000164535,DAGLB,-0.0214693975251,4.71658788583,-0.181635359551,0.856374000887,0.999530115672,0.999530115672,DOWN,0.00144567464796,0,0,0,0,0,0,0,0,,train
ENSG00000164542,KIAA0895,0.0221864766751,5.35829475174,0.213449615415,0.831573307694,0.999530115672,0.999530115672,UP,0.00177712478644,3,3,0,0,0,3,0,0,,test
ENSG00000164543,STK17A,0.24494790208,4.97700023405,1.02702607433,0.307810736949,0.999530115672,0.999530115672,UP,0.125343818304,4,4,0,0,0,4,0,0,,test
ENSG00000164548,TRA2A,0.0329636369505,6.33314566067,0.466443884638,0.642291490866,0.999530115672,0.999530115672,UP,0.00633784699545,4,2,2,0,2,2,0.5,2.76678680128,Nimodipine,test
ENSG00000164574,GALNT10,0.222465285117,5.22225156299,1.15998861264,0.249846014673,0.999530115672,0.999530115672,UP,0.133996975407,0,0,0,0,0,0,0,0,,train
ENSG00000164576,SAP30L,0.0902763464918,4.3988507154,0.817597505643,0.416256609504,0.999530115672,0.999530115672,UP,0.0343626853892,0,0,0,0,0,0,0,0,,train
ENSG00000164587,RPS14,-0.0770343070862,8.16267132877,-0.623655839617,0.534804113931,0.999530115672,0.999530115672,DOWN,0.0209383299148,5,5,0,0,5,0,1,3.25917327817,suloctidil,validation
ENSG00000164588,HCN1,0.910968603024,0.263688346216,1.41163847794,0.162319040213,0.999530115672,0.999530115672,UP,0.719328624406,0,0,0,0,0,0,0,0,,train
ENSG00000164591,MYOZ3,0.0973264557347,0.525889340928,0.347550572394,0.729181200745,0.999530115672,0.999530115672,UP,0.0133497381957,1,0,1,0,1,0,1,2.1672308449,Vorinostat,test
ENSG00000164597,COG5,-0.00715606855057,6.19000690778,-0.117531604136,0.906762671169,0.999530115672,0.999530115672,DOWN,0.000304178474953,4,2,2,0,2,2,0.5,6.26951664965,Vorinostat,validation
ENSG00000164600,NEUROD6,0.533572384554,-0.28804994388,0.605187304781,0.546937679128,0.999530115672,0.999530115672,UP,0.139829129787,0,0,0,0,0,0,0,0,,train
ENSG00000164603,C7orf60,0.0320284646243,5.76793167705,0.353354668706,0.724844407863,0.999530115672,0.999530115672,UP,0.00447614471315,0,0,0,0,0,0,0,0,,train
ENSG00000164604,GPR85,-0.225861134327,3.60965714691,-0.835966786744,0.405910779715,0.999530115672,0.999530115672,DOWN,0.0884403122472,2,1,1,0,1,1,0.5,2.5196897636,niclosamide,train
ENSG00000164609,SLU7,-0.0346661362872,5.76028931587,-0.516595740692,0.607005170433,0.999530115672,0.999530115672,DOWN,0.007515882143,0,0,0,0,0,0,0,0,,test
ENSG00000164610,RP9,-0.00824937792972,3.57220115114,-0.112673834975,0.91059946118,0.999530115672,0.999530115672,DOWN,0.000335523739599,0,0,0,0,0,0,0,0,,train
ENSG00000164611,PTTG1,0.104153133326,4.91362993571,0.562067668044,0.575797545051,0.999530115672,0.999530115672,UP,0.0249686505555,6,0,6,0,6,0,1,4.28666384937,suloctidil,train
ENSG00000164615,CAMLG,-0.0650640588569,5.39471526465,-0.633417968702,0.52844697756,0.999530115672,0.999530115672,DOWN,0.0180226520225,2,1,1,0,1,1,0.5,3.68771508163,suloctidil,train
ENSG00000164620,RELL2,-0.10898313539,2.85871835457,-0.795340248388,0.42900280455,0.999530115672,0.999530115672,DOWN,0.0400556472675,0,0,0,0,0,0,0,0,,train
ENSG00000164621,SMAD5-AS1,0.00212306158032,0.466248003048,0.0174967048344,0.986088256271,0.999530115672,0.999530115672,UP,1.29171596285e-05,4,4,0,0,0,4,0,0,,train
ENSG00000164627,KIF6,-0.0568596232521,-0.171714825999,-0.092441651398,0.926601226516,0.999530115672,0.999530115672,DOWN,0.0018824588972,0,0,0,0,0,0,0,0,,train
ENSG00000164631,ZNF12,0.0292125515278,6.3746529429,0.453064122882,0.651850897668,0.999530115672,0.999530115672,UP,0.00542920329955,6,6,0,0,0,6,0,0,,train
ENSG00000164638,SLC29A4,-0.00435698148406,4.82106547275,-0.0398645785206,0.968310284065,0.999530115672,0.999530115672,DOWN,6.09343712747e-05,0,0,0,0,0,0,0,0,,train
ENSG00000164649,CDCA7L,0.422266227114,5.09764999261,1.75579040356,0.083332998827,0.999530115672,0.999530115672,UP,0.455702529276,0,0,0,0,0,0,0,0,,test
ENSG00000164651,SP8,0.695651583048,3.9206583441,1.18590199265,0.239519659459,0.999530115672,0.999530115672,UP,0.431762300729,0,0,0,0,0,0,0,0,,train
ENSG00000164654,MIOS,0.0375277158935,5.52616468126,0.588670916972,0.557905309015,0.999530115672,0.999530115672,UP,0.00951100577109,6,4,2,0,2,4,0.333333333333,2.27282672196,Vorinostat,train
ENSG00000164659,KIAA1324L,-0.0573234975062,6.69949766267,-0.470589914193,0.639341423533,0.999530115672,0.999530115672,DOWN,0.01113607285,0,0,0,0,0,0,0,0,,validation
ENSG00000164663,USP49,0.0249722380107,5.99312581416,0.293142629794,0.770247652702,0.999530115672,0.999530115672,UP,0.00283109304652,0,0,0,0,0,0,0,0,,train
ENSG00000164669,INTS4L1,-0.662702337089,-0.24611485031,-2.35351597463,0.0213012854413,0.999530115672,0.999530115672,DOWN,1.10776937503,0,0,0,0,0,0,0,0,,train
ENSG00000164674,SYTL3,0.328600416968,0.655524050958,1.48248290973,0.14253068625,0.999530115672,0.999530115672,UP,0.278026060386,0,0,0,0,0,0,0,0,,train
ENSG00000164675,IQUB,0.0898311834632,3.76575095619,0.299107557255,0.765710738357,0.999530115672,0.999530115672,UP,0.0104146018176,0,0,0,0,0,0,0,0,,validation
ENSG00000164683,HEY1,0.793075969708,4.62626165374,1.73263929985,0.0873970418415,0.999530115672,0.999530115672,UP,0.839473504784,2,0,2,0,2,0,1,5.28207004858,suloctidil,train
ENSG00000164684,ZNF704,0.0854942681367,7.15932148242,0.469953097971,0.639794167198,0.999530115672,0.999530115672,UP,0.0165824446137,0,0,0,0,0,0,0,0,,test
ENSG00000164687,FABP5,-0.256871143988,4.16111400804,-0.967215726868,0.336640514863,0.999530115672,0.999530115672,DOWN,0.121457312281,1,0,1,0,0,1,0,0,,train
ENSG00000164690,SHH,1.24147442434,0.635199246928,1.99156585476,0.0501732020329,0.999530115672,0.999530115672,UP,1.61333100116,2,2,0,0,0,2,0,0,,train
ENSG00000164691,TAGAP,0.0858027600722,0.755575167894,0.400000809134,0.690327945988,0.999530115672,0.999530115672,UP,0.013809486185,0,0,0,0,0,0,0,0,,validation
ENSG00000164692,COL1A2,-1.11514458507,4.44850135978,-1.3330301599,0.186681275831,0.999530115672,0.999530115672,DOWN,0.812828040201,3,0,3,0,0,3,0,0,,train
ENSG00000164707,SLC13A4,0.149859857415,2.84136942749,0.875900407322,0.38396695156,0.999530115672,0.999530115672,UP,0.0622976649961,1,1,0,0,0,1,0,0,,train
ENSG00000164713,BRI3,-0.0916323690255,4.80179069631,-0.961391857645,0.339539592035,0.999530115672,0.999530115672,DOWN,0.0429856219185,0,0,0,0,0,0,0,0,,train
ENSG00000164715,LMTK2,-0.14829361877,6.55742983271,-1.83568721924,0.0704904117678,0.999530115672,0.999530115672,DOWN,0.170814963609,3,3,0,0,3,0,1,3.04807872769,celastrol,test
ENSG00000164733,CTSB,0.0305380204575,7.47955795602,0.355030283932,0.723594063204,0.999530115672,0.999530115672,UP,0.0042907447173,0,0,0,0,0,0,0,0,,validation
ENSG00000164741,DLC1,1.27682922526,3.45846933757,1.83527622242,0.0705519750865,0.999530115672,0.999530115672,UP,1.4702571364,6,4,2,0,2,4,0.333333333333,8.10597706911,suloctidil,validation
ENSG00000164742,ADCY1,0.199957542713,5.17935934997,0.752316073876,0.454288201055,0.999530115672,0.999530115672,UP,0.0685191597632,2,2,0,0,0,2,0,0,,train
ENSG00000164746,C7orf57,-0.047788627082,1.42209016994,-0.109754220426,0.912906477398,0.999530115672,0.999530115672,DOWN,0.00189117333808,0,0,0,0,0,0,0,0,,train
ENSG00000164749,HNF4G,0.147232644907,2.04755493989,0.720913943962,0.473272660798,0.999530115672,0.999530115672,UP,0.0478342052845,2,2,0,0,0,2,0,0,,train
ENSG00000164751,PEX2,0.0263957997971,5.56369066138,0.381337962157,0.704063886058,0.999530115672,0.999530115672,UP,0.00402240133454,3,0,3,0,3,0,1,3.48546761165,emetine,validation
ENSG00000164754,RAD21,0.00717164471289,8.74690565542,0.079550730154,0.936812991893,0.999530115672,0.999530115672,UP,0.000203295294118,2,1,1,0,1,1,0.5,6.60326681577,suloctidil,test
ENSG00000164758,MED30,0.0663211926225,3.03803642921,0.559896554557,0.577269870806,0.999530115672,0.999530115672,UP,0.015825636524,0,0,0,0,0,0,0,0,,train
ENSG00000164761,TNFRSF11B,0.118019258833,1.45384871382,0.236848215118,0.81344016506,0.999530115672,0.999530115672,UP,0.0105833047298,2,1,1,0,1,1,0.5,3.9197671259,emetine,train
ENSG00000164764,SBSPON,0.0740277688808,1.90862804937,0.353260703048,0.72491454729,0.999530115672,0.999530115672,UP,0.0103426553625,3,1,2,0,2,1,0.666666666667,2.70050189898,suloctidil,train
ENSG00000164776,PHKG1,0.210422004085,2.37333993459,1.46436963394,0.147400812826,0.999530115672,0.999530115672,UP,0.174965921984,2,2,0,0,0,2,0,0,,train
ENSG00000164778,EN2,-0.332596599292,4.63682253182,-0.894122821068,0.37420455059,0.999530115672,0.999530115672,DOWN,0.141982473409,0,0,0,0,0,0,0,0,,train
ENSG00000164794,KCNV1,0.797476993189,-1.32686895817,1.02422618949,0.309121992174,0.999530115672,0.999530115672,UP,0.406609671388,5,5,0,0,0,5,0,0,,train
ENSG00000164796,CSMD3,0.132796781591,5.49592599486,0.389325806628,0.698172406804,0.999530115672,0.999530115672,UP,0.0207212538224,0,0,0,0,0,0,0,0,,test
ENSG00000164808,SPIDR,0.0332240706612,5.48440956491,0.309118554713,0.758114868054,0.999530115672,0.999530115672,UP,0.0039956923912,5,0,5,0,5,0,1,3.72653739152,emetine,train
ENSG00000164815,ORC5,-0.0543648248698,4.41427969306,-0.506007994468,0.614380882336,0.999530115672,0.999530115672,DOWN,0.0115015477522,7,5,2,0,5,2,0.714285714286,9.85931083773,emetine,train
ENSG00000164818,HEATR2,0.0270297596687,4.98128333038,0.274158140143,0.784740014056,0.999530115672,0.999530115672,UP,0.002845536381,3,1,2,0,2,1,0.666666666667,3.65545636251,celastrol,train
ENSG00000164823,OSGIN2,-0.0948261374683,5.17767385671,-0.9385301929,0.351077421314,0.999530115672,0.999530115672,DOWN,0.0431076871185,6,5,1,0,5,1,0.833333333333,3.51205953755,BMS-250904,train
ENSG00000164828,SUN1,-0.0639578967522,7.07508591586,-0.880184743069,0.381657486149,0.999530115672,0.999530115672,DOWN,0.0267552648411,5,3,2,0,3,2,0.6,2.92548609091,suloctidil,validation
ENSG00000164830,OXR1,-0.0220050802118,6.46724183109,-0.235435494045,0.814532192738,0.999530115672,0.999530115672,DOWN,0.00196047102586,5,4,1,0,4,1,0.8,3.4187992954,Vorinostat,train
ENSG00000164841,TMEM74,0.456585442803,1.67666573703,1.2312597844,0.222191062072,0.999530115672,0.999530115672,UP,0.29827513151,0,0,0,0,0,0,0,0,,train
ENSG00000164845,FAM86FP,0.00166649948157,1.87226535711,0.0100648974844,0.991997057643,0.999530115672,0.999530115672,UP,5.8154432587e-06,0,0,0,0,0,0,0,0,,train
ENSG00000164849,GPR146,0.0116179047376,0.454645838808,0.101921576113,0.919099310932,0.999530115672,0.999530115672,UP,0.000425651676043,0,0,0,0,0,0,0,0,,train
ENSG00000164850,GPER,-0.023988276646,1.86941868067,-0.217508445606,0.828420985287,0.999530115672,0.999530115672,DOWN,0.00196101542625,0,0,0,0,0,0,0,0,,train
ENSG00000164853,UNCX,-1.01918793736,-1.05008256588,-1.32224760469,0.190227667642,0.999530115672,0.999530115672,DOWN,0.734555568312,0,0,0,0,0,0,0,0,,test
ENSG00000164877,MICALL2,-0.328380006916,3.58907545844,-2.02995233966,0.0460186248405,0.999530115672,0.999530115672,DOWN,0.439065861644,1,1,0,0,1,0,1,4.3694345005,suloctidil,train
ENSG00000164879,CA3,-0.277614848209,0.933696997301,-0.800656181199,0.425937619211,0.999530115672,0.999530115672,DOWN,0.102899054208,1,0,1,0,0,1,0,0,,train
ENSG00000164880,INTS1,-0.00142793934265,6.81778045309,-0.0203344744626,0.983832220445,0.999530115672,0.999530115672,DOWN,1.01083232414e-05,1,1,0,0,1,0,1,3.0602119384,suloctidil,train
ENSG00000164885,CDK5,-0.105346202045,3.72007723512,-0.935711998355,0.352517072265,0.999530115672,0.999530115672,DOWN,0.0477028509287,7,2,5,0,2,5,0.285714285714,6.16871030477,suloctidil,train
ENSG00000164889,SLC4A2,0.0745959435746,5.64215694535,0.585106430579,0.560286540553,0.999530115672,0.999530115672,UP,0.018767579287,2,2,0,0,0,2,0,0,,train
ENSG00000164896,FASTK,-0.0395047259082,4.84693115539,-0.4281596782,0.669799735298,0.999530115672,0.999530115672,DOWN,0.00687599619097,2,1,1,0,1,1,0.5,3.77782741305,suloctidil,train
ENSG00000164897,TMUB1,-0.0819668393911,4.14117889149,-0.864782884351,0.390000442474,0.999530115672,0.999530115672,DOWN,0.0335191012898,0,0,0,0,0,0,0,0,,test
ENSG00000164898,C7orf55,-0.0172367041424,1.06000368259,-0.142439897387,0.887126284481,0.999530115672,0.999530115672,DOWN,0.000896559460169,0,0,0,0,0,0,0,0,,train
ENSG00000164902,PHAX,-0.0311563158257,5.62187473119,-0.367645747572,0.714204775161,0.999530115672,0.999530115672,DOWN,0.00455434458148,0,0,0,0,0,0,0,0,,train
ENSG00000164904,ALDH7A1,0.113691787186,6.88401663008,1.26614633047,0.209499872525,0.999530115672,0.999530115672,UP,0.0771758311498,4,3,1,0,1,3,0.25,2.3957764996,lycorine,train
ENSG00000164916,FOXK1,-0.0423866430237,7.80574719919,-0.413348656084,0.680567015318,0.999530115672,0.999530115672,DOWN,0.00708404164688,0,0,0,0,0,0,0,0,,train
ENSG00000164919,COX6C,-0.0745442108486,5.16971791268,-0.939948284929,0.350354441402,0.999530115672,0.999530115672,DOWN,0.0339543194656,4,1,3,0,1,3,0.25,2.88829953042,Vorinostat,train
ENSG00000164924,YWHAZ,-0.149451882032,9.91007082979,-1.78617558437,0.0782374133267,0.999530115672,0.999530115672,DOWN,0.165381288079,3,1,2,0,1,2,0.333333333333,3.66002233102,Vorinostat,train
ENSG00000164929,BAALC,-0.249010450287,6.14471159831,-1.00420705642,0.318607132593,0.999530115672,0.999530115672,DOWN,0.123694573108,3,0,3,0,0,3,0,0,,train
ENSG00000164930,FZD6,-0.817272809138,4.86435544286,-4.61337734864,1.6602097761e-05,0.10464855622,0.10464855622,DOWN,3.90643083929,3,2,1,0,2,1,0.666666666667,2.7601435723,BMS-250904,train
ENSG00000164932,CTHRC1,0.161481828198,0.202172362233,0.640972147252,0.523554763453,0.999530115672,0.999530115672,UP,0.0453825114169,0,0,0,0,0,0,0,0,,test
ENSG00000164933,SLC25A32,0.0360642233128,4.53398427474,0.379083240623,0.70573017334,0.999530115672,0.999530115672,UP,0.00545872822913,3,2,1,0,1,2,0.333333333333,2.82783074121,emetine,train
ENSG00000164934,DCAF13,0.0309365107289,5.68300060283,0.295548074533,0.768417099523,0.999530115672,0.999530115672,UP,0.00353922899911,6,5,1,0,1,5,0.166666666667,3.07485690627,suloctidil,train
ENSG00000164938,TP53INP1,-0.0244248463103,7.63985343503,-0.194095934393,0.846641694797,0.999530115672,0.999530115672,DOWN,0.00176592487624,0,0,0,0,0,0,0,0,,validation
ENSG00000164941,INTS8,-0.000806523281394,6.26290519653,-0.012547235234,0.990023361074,0.999530115672,0.999530115672,DOWN,3.51205196935e-06,7,1,6,0,1,6,0.142857142857,2.71080295711,Vorinostat,validation
ENSG00000164944,KIAA1429,-0.0129414188386,6.87030017766,-0.244722998405,0.807359828107,0.999530115672,0.999530115672,DOWN,0.00120268311207,0,0,0,0,0,0,0,0,,train
ENSG00000164946,FREM1,0.0219979450604,4.98580190708,0.0538886225629,0.957171604262,0.999530115672,0.999530115672,UP,0.000418185198291,0,0,0,0,0,0,0,0,,train
ENSG00000164949,GEM,0.114523818918,3.92899477342,0.448735091922,0.654956497419,0.999530115672,0.999530115672,UP,0.0210480515385,7,7,0,0,0,7,0,0,,train
ENSG00000164951,PDP1,-0.303743856954,5.69915935326,-1.6244576925,0.108603058006,0.999530115672,0.999530115672,DOWN,0.292857053191,3,2,1,0,2,1,0.666666666667,3.8983483463,Vorinostat,train
ENSG00000164953,TMEM67,0.167821288184,6.09364983314,1.38603107913,0.169971036319,0.999530115672,0.999530115672,UP,0.129159471953,0,0,0,0,0,0,0,0,,test
ENSG00000164961,KIAA0196,0.0241844095713,5.93708706954,0.199300343786,0.842583769324,0.999530115672,0.999530115672,UP,0.0017990035208,2,0,2,0,2,0,1,2.60217193919,anisomycin,train
ENSG00000164967,RPP25L,0.0169070068039,2.28661338699,0.102431455534,0.918696021144,0.999530115672,0.999530115672,UP,0.000622654028494,0,0,0,0,0,0,0,0,,train
ENSG00000164970,FAM219A,-0.127300481774,6.63402912652,-1.05717267642,0.293930473802,0.999530115672,0.999530115672,DOWN,0.0676927167325,0,0,0,0,0,0,0,0,,train
ENSG00000164972,C9orf24,-0.110594614071,0.932876049183,-0.55493898761,0.580638579788,0.999530115672,0.999530115672,DOWN,0.0261107371351,0,0,0,0,0,0,0,0,,test
ENSG00000164975,SNAPC3,-0.0138451409967,7.07678291077,-0.166906091183,0.867906966961,0.999530115672,0.999530115672,DOWN,0.000851847572749,7,3,4,0,3,4,0.428571428571,6.65580648828,emetine,train
ENSG00000164976,KIAA1161,0.23462406768,5.85159267763,1.04994364871,0.297219216432,0.999530115672,0.999530115672,UP,0.123628844619,0,0,0,0,0,0,0,0,,train
ENSG00000164978,NUDT2,-0.0391568564009,3.65306232,-0.390471623555,0.69732881332,0.999530115672,0.999530115672,DOWN,0.00613049100607,4,0,4,0,0,4,0,0,,validation
ENSG00000164983,TMEM65,-0.226972187412,6.14087127507,-1.67047707769,0.0991219889376,0.999530115672,0.999530115672,DOWN,0.227841489116,0,0,0,0,0,0,0,0,,test
ENSG00000164985,PSIP1,0.0659699941643,8.23190886878,0.948990862253,0.345766992715,0.999530115672,0.999530115672,UP,0.030426447656,11,3,8,0,8,3,0.727272727273,5.48434539811,emetine,train
ENSG00000164989,CCDC171,-0.0157937049838,4.28740816712,-0.135357202048,0.892703263698,0.999530115672,0.999530115672,DOWN,0.000778517164324,0,0,0,0,0,0,0,0,,train
ENSG00000165006,UBAP1,0.0235455599045,5.84146043959,0.458354688768,0.64806386037,0.999530115672,0.999530115672,UP,0.00443556429351,4,4,0,0,0,4,0,0,,train
ENSG00000165023,DIRAS2,-0.714542701044,5.00953101099,-2.34003472985,0.0220282968683,0.999530115672,0.999530115672,DOWN,1.18401088861,4,4,0,0,4,0,1,2.56405678419,emetine,validation
ENSG00000165028,NIPSNAP3B,-0.416671753115,0.410106530747,-1.74275032347,0.0856024581938,0.999530115672,0.999530115672,DOWN,0.444802831425,0,0,0,0,0,0,0,0,,train
ENSG00000165029,ABCA1,-0.063291348205,8.11751904713,-0.442164121419,0.659682090903,0.999530115672,0.999530115672,DOWN,0.0114345507917,5,4,1,0,4,1,0.8,5.91264121904,emetine,train
ENSG00000165030,NFIL3,-0.0254552914661,4.11856902895,-0.136392700471,0.891887557751,0.999530115672,0.999530115672,DOWN,0.00126487075109,7,7,0,0,7,0,1,9.20209033061,celastrol,train
ENSG00000165046,LETM2,-0.019857227858,4.00083562967,-0.200747590092,0.841456091052,0.999530115672,0.999530115672,DOWN,0.00148866741067,0,0,0,0,0,0,0,0,,train
ENSG00000165055,METTL2B,0.0537636819727,5.74596480629,0.673373571354,0.502843213176,0.999530115672,0.999530115672,UP,0.0160520831241,2,1,1,0,1,1,0.5,3.93467146692,celastrol,validation
ENSG00000165060,FXN,-0.0604574241357,3.20720522749,-0.503472141626,0.616153390815,0.999530115672,0.999530115672,DOWN,0.0127148708293,4,0,4,0,0,4,0,0,,train
ENSG00000165061,ZMAT4,-0.463905886152,3.928844968,-1.5894656011,0.116291808211,0.999530115672,0.999530115672,DOWN,0.433497261985,2,1,1,0,1,1,0.5,2.71460210645,suloctidil,train
ENSG00000165071,TMEM71,-0.881646147962,-0.056796946807,-1.73660895091,0.0866888162809,0.999530115672,0.999530115672,DOWN,0.936340765873,0,0,0,0,0,0,0,0,,train
ENSG00000165072,MAMDC2,-0.265690657241,4.10124506574,-0.81645512703,0.416905218173,0.999530115672,0.999530115672,DOWN,0.100952531258,0,0,0,0,0,0,0,0,,train
